Epoch,Train Loss,Train MSE,Train MAE,Train R2,Total Params,Trainable Params,Non-trainable Params,Val Loss,Val MSE,Val MAE,Val R2
85,0.02356418635626541,0.023564188,0.11620933,0.1487375944852829,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
86,0.023873097802921434,0.023873096,0.11765279,0.13466455042362213,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
87,0.030016615020685665,0.030016622,0.12849554,-0.08691331744194031,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
88,0.028518518607053803,0.028518502,0.124807194,-0.038526952266693115,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
89,0.02478295875382479,0.024782969,0.11995785,0.10307921469211578,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
90,0.0249996097305807,0.024999607,0.12027115,0.09374578297138214,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
91,0.025020579929315598,0.02502057,0.11963382,0.09664563834667206,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
92,0.02466263301740183,0.02466264,0.11861958,0.11437174677848816,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
93,0.02620147847544367,0.026201474,0.118094794,0.07219859957695007,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
94,0.21288181584606938,0.21288171,0.15477918,-6.527278423309326,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
95,0.0396610124506683,0.039661035,0.13144673,-0.4803137481212616,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
96,0.04459278908706157,0.04459279,0.13536468,-0.56849604845047,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
97,0.26861028992962616,0.26861042,0.15989389,-9.386237144470215,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
98,0.03134692771899923,0.031346932,0.13516226,-0.10529553890228271,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
99,0.1729487209519911,0.17294864,0.14123105,-6.081579685211182,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
100,0.5401190012763036,0.5401188,0.17321506,-27.231151580810547,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
